Gender,LearningStyle,Extracurricular,Internet,OnlineCourses,EduTech,Resources,FinalGrade,Age,StudyHours,Attendance,Motivation,Discussions,AssignmentCompletion,ExamScore,StressLevel,StudyHours_Category,Attendance_Category,StressLevel_Category,AssignmentCompletion_Category,StudyEfficiency,StudyStressBalance,EngagementScore,DigitalReadiness,DigitalReadiness_Label,RiskScore,RiskLevel
1,1,0,1,14,1,0,2,20,23,81,1,1,59,57,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.4583,7.6667,56.2,2,Siap Digital,0.6686,Kritis
1,2,0,1,16,1,0,3,19,23,81,1,1,90,54,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),3.75,7.6667,68.6,2,Siap Digital,0.4826,Perhatian
1,0,0,1,17,1,0,2,27,23,81,1,1,79,57,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),3.2917,7.6667,64.2,2,Siap Digital,0.5486,Perhatian
1,1,0,1,14,1,1,2,20,23,81,0,1,59,57,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.4583,7.6667,56.2,2,Siap Digital,0.7686,Kritis
1,2,0,1,16,1,1,3,19,23,81,0,1,90,54,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),3.75,7.6667,68.6,2,Siap Digital,0.5826,Perhatian
1,0,0,1,17,1,1,2,27,23,81,0,1,79,57,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),3.2917,7.6667,64.2,2,Siap Digital,0.6486,Kritis
1,1,0,1,14,1,1,2,20,23,81,1,1,59,57,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.4583,7.6667,56.2,2,Siap Digital,0.6686,Kritis
1,2,0,1,16,1,1,3,19,23,81,1,1,90,54,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),3.75,7.6667,68.6,2,Siap Digital,0.4826,Perhatian
1,0,0,1,17,1,1,2,27,23,81,1,1,79,57,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),3.2917,7.6667,64.2,2,Siap Digital,0.5486,Perhatian
1,1,0,1,14,1,1,2,20,23,81,2,1,59,57,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.4583,7.6667,56.2,2,Siap Digital,0.5686,Perhatian
1,2,0,1,16,1,1,3,19,23,81,2,1,90,54,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),3.75,7.6667,68.6,2,Siap Digital,0.3826,Perhatian
1,0,0,1,17,1,1,2,27,23,81,2,1,79,57,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),3.2917,7.6667,64.2,2,Siap Digital,0.4486,Perhatian
1,1,0,1,14,1,2,2,20,23,81,0,1,59,57,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.4583,7.6667,56.2,2,Siap Digital,0.7686,Kritis
1,2,0,1,16,1,2,3,19,23,81,0,1,90,54,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),3.75,7.6667,68.6,2,Siap Digital,0.5826,Perhatian
1,0,0,1,17,1,2,2,27,23,81,0,1,79,57,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),3.2917,7.6667,64.2,2,Siap Digital,0.6486,Kritis
1,2,1,1,15,1,2,1,22,23,74,0,1,61,84,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.5417,7.6667,54.2,2,Siap Digital,0.8003,Kritis
1,2,1,1,6,0,2,2,28,23,74,0,1,72,56,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.0,7.6667,58.6,1,Sebagian,0.7343,Kritis
1,3,1,1,1,1,2,2,26,23,74,0,1,65,62,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.7083,7.6667,55.8,2,Siap Digital,0.7763,Kritis
1,2,0,1,15,1,0,1,22,23,74,0,1,61,84,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.5417,7.6667,54.2,2,Siap Digital,0.8003,Kritis
1,2,0,1,6,0,0,2,28,23,74,0,1,72,56,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.0,7.6667,58.6,1,Sebagian,0.7343,Kritis
1,3,0,1,1,1,0,2,26,23,74,0,1,65,62,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.7083,7.6667,55.8,2,Siap Digital,0.7763,Kritis
1,2,0,1,15,1,1,1,22,23,74,1,1,61,84,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.5417,7.6667,54.2,2,Siap Digital,0.7003,Kritis
1,2,0,1,6,0,1,2,28,23,74,1,1,72,56,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.0,7.6667,58.6,1,Sebagian,0.6343,Kritis
1,3,0,1,1,1,1,2,26,23,74,1,1,65,62,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.7083,7.6667,55.8,2,Siap Digital,0.6763,Kritis
1,2,1,1,15,1,2,1,22,23,74,1,1,61,84,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.5417,7.6667,54.2,2,Siap Digital,0.7003,Kritis
1,2,1,1,6,0,2,2,28,23,74,1,1,72,56,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.0,7.6667,58.6,1,Sebagian,0.6343,Kritis
1,3,1,1,1,1,2,2,26,23,74,1,1,65,62,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.7083,7.6667,55.8,2,Siap Digital,0.6763,Kritis
1,2,1,0,15,1,2,1,22,23,74,0,1,61,84,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.5417,7.6667,54.2,1,Sebagian,0.8003,Kritis
1,2,1,0,6,0,2,2,28,23,74,0,1,72,56,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.0,7.6667,58.6,0,Tidak Siap,0.7343,Kritis
1,3,1,0,1,1,2,2,26,23,74,0,1,65,62,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.7083,7.6667,55.8,1,Sebagian,0.7763,Kritis
1,2,1,0,15,1,1,1,22,23,74,1,1,61,84,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.5417,7.6667,54.2,1,Sebagian,0.7003,Kritis
1,2,1,0,6,0,1,2,28,23,74,1,1,72,56,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.0,7.6667,58.6,0,Tidak Siap,0.6343,Kritis
1,3,1,0,1,1,1,2,26,23,74,1,1,65,62,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.7083,7.6667,55.8,1,Sebagian,0.6763,Kritis
0,3,1,1,12,0,1,2,27,43,86,1,1,56,58,0,Sangat Tinggi (>30 jam),Baik (75-90%),,Risiko Tinggi (<60%),1.2727,43.0,57.0,1,Sebagian,0.4541,Perhatian
0,3,1,1,2,0,2,2,23,23,77,0,0,55,64,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.2917,7.6667,52.8,1,Sebagian,0.8176,Kritis
0,3,1,1,0,0,2,1,22,23,77,0,0,90,78,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),3.75,7.6667,66.8,1,Sebagian,0.6076,Kritis
0,0,1,1,8,1,2,0,29,23,77,0,0,52,91,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.1667,11.5,51.6,2,Siap Digital,0.7606,Kritis
0,2,1,1,11,1,2,3,22,23,77,0,1,59,51,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.4583,11.5,54.6,2,Siap Digital,0.7186,Kritis
0,3,1,1,2,0,2,2,23,23,77,1,0,55,64,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.2917,7.6667,52.8,1,Sebagian,0.7176,Kritis
0,3,1,1,0,0,2,1,22,23,77,1,0,90,78,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),3.75,7.6667,66.8,1,Sebagian,0.5076,Perhatian
0,0,1,1,8,1,2,0,29,23,77,1,0,52,91,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.1667,11.5,51.6,2,Siap Digital,0.6606,Kritis
0,2,1,1,11,1,2,3,22,23,77,1,1,59,51,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.4583,11.5,54.6,2,Siap Digital,0.6186,Kritis
0,3,1,1,2,0,1,2,23,23,77,1,0,55,64,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.2917,7.6667,52.8,1,Sebagian,0.7176,Kritis
0,3,1,1,0,0,1,1,22,23,77,1,0,90,78,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),3.75,7.6667,66.8,1,Sebagian,0.5076,Perhatian
0,0,1,1,8,1,1,0,29,23,77,1,0,52,91,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.1667,11.5,51.6,2,Siap Digital,0.6606,Kritis
0,2,1,1,11,1,1,3,22,23,77,1,1,59,51,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.4583,11.5,54.6,2,Siap Digital,0.6186,Kritis
1,3,1,1,11,1,2,2,27,27,89,1,0,51,67,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),1.8214,9.0,56.0,2,Siap Digital,0.6563,Kritis
1,0,1,1,9,0,2,1,18,27,89,1,1,77,75,0,Tinggi (20-30 jam),Baik (75-90%),,Cukup Baik (75-90%),2.75,27.0,66.6,1,Sebagian,0.3503,Perhatian
1,2,1,1,13,1,2,0,25,27,89,1,1,98,97,0,Tinggi (20-30 jam),Baik (75-90%),,Excellent (>90%),3.5,27.0,75.0,2,Siap Digital,0.2243,Aman
1,3,0,1,11,1,1,2,27,27,89,1,0,51,67,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),1.8214,9.0,56.0,2,Siap Digital,0.6563,Kritis
1,0,0,1,9,0,1,1,18,27,89,1,1,77,75,0,Tinggi (20-30 jam),Baik (75-90%),,Cukup Baik (75-90%),2.75,27.0,66.6,1,Sebagian,0.3503,Perhatian
1,2,0,1,13,1,1,0,25,27,89,1,1,98,97,0,Tinggi (20-30 jam),Baik (75-90%),,Excellent (>90%),3.5,27.0,75.0,2,Siap Digital,0.2243,Aman
1,2,0,1,5,0,2,0,29,26,94,2,1,100,86,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),3.7037,8.6667,77.8,1,Sebagian,0.2337,Aman
1,1,0,1,13,0,2,1,21,26,94,2,0,72,74,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.6667,8.6667,66.4,1,Sebagian,0.4017,Perhatian
1,2,1,1,5,0,1,0,29,26,94,0,1,100,86,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),3.7037,8.6667,77.8,1,Sebagian,0.4337,Perhatian
1,1,1,1,13,0,1,1,21,26,94,0,0,72,74,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.6667,8.6667,66.4,1,Sebagian,0.6017,Kritis
1,2,1,1,5,0,0,0,29,26,94,0,1,100,86,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),3.7037,8.6667,77.8,1,Sebagian,0.4337,Perhatian
1,1,1,1,13,0,0,1,21,26,94,0,0,72,74,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.6667,8.6667,66.4,1,Sebagian,0.6017,Kritis
0,2,0,1,14,0,0,1,22,24,66,0,0,56,84,0,Tinggi (20-30 jam),Rendah (60-75%),,Risiko Tinggi (<60%),2.24,24.0,48.8,1,Sebagian,0.7278,Kritis
1,2,1,0,7,0,1,1,24,18,78,1,1,76,83,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),4.0,6.0,61.8,0,Tidak Siap,0.5982,Perhatian
1,2,1,1,7,0,1,1,24,18,78,0,1,76,83,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),4.0,6.0,61.8,1,Sebagian,0.6982,Kritis
1,2,1,1,7,0,2,1,24,18,78,0,1,76,83,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),4.0,6.0,61.8,1,Sebagian,0.6982,Kritis
1,2,1,1,7,0,2,1,24,18,78,2,1,76,83,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),4.0,6.0,61.8,1,Sebagian,0.4982,Perhatian
1,2,0,1,7,0,1,1,24,18,78,1,1,76,83,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),4.0,6.0,61.8,1,Sebagian,0.5982,Perhatian
1,2,0,1,7,0,2,1,24,18,78,2,1,76,83,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),4.0,6.0,61.8,1,Sebagian,0.4982,Perhatian
1,2,1,1,7,0,0,1,24,18,78,2,1,76,83,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),4.0,6.0,61.8,1,Sebagian,0.4982,Perhatian
1,2,0,0,7,0,1,1,24,18,78,0,1,76,83,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),4.0,6.0,61.8,0,Tidak Siap,0.6982,Kritis
0,2,1,1,13,0,1,2,22,25,76,2,1,98,68,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),3.7692,12.5,69.8,1,Sebagian,0.2857,Aman
0,2,1,1,13,0,1,1,22,25,76,2,1,56,83,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.1538,8.3333,53.0,1,Sebagian,0.6127,Kritis
0,2,1,1,13,0,2,2,22,25,76,1,1,98,68,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),3.7692,12.5,69.8,1,Sebagian,0.3857,Perhatian
0,2,1,1,13,0,2,1,22,25,76,1,1,56,83,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.1538,8.3333,53.0,1,Sebagian,0.7127,Kritis
0,2,0,1,13,0,2,2,22,25,76,2,1,98,68,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),3.7692,12.5,69.8,1,Sebagian,0.2857,Aman
0,2,0,1,13,0,2,1,22,25,76,2,1,56,83,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.1538,8.3333,53.0,1,Sebagian,0.6127,Kritis
0,2,1,1,13,0,0,2,22,25,76,1,1,98,68,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),3.7692,12.5,69.8,1,Sebagian,0.3857,Perhatian
0,2,1,1,13,0,0,1,22,25,76,1,1,56,83,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.1538,8.3333,53.0,1,Sebagian,0.7127,Kritis
1,0,1,1,17,1,2,2,29,15,87,1,0,59,59,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.6875,7.5,58.4,2,Siap Digital,0.5766,Perhatian
1,2,1,1,2,1,2,0,18,15,87,1,0,95,87,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),5.9375,5.0,72.8,2,Siap Digital,0.4356,Perhatian
1,2,1,1,3,1,2,0,24,15,87,1,1,52,97,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.25,5.0,55.8,2,Siap Digital,0.6936,Kritis
1,0,0,1,17,1,1,2,29,15,87,1,0,59,59,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.6875,7.5,58.4,2,Siap Digital,0.5766,Perhatian
1,2,0,1,2,1,1,0,18,15,87,1,0,95,87,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),5.9375,5.0,72.8,2,Siap Digital,0.4356,Perhatian
1,2,0,1,3,1,1,0,24,15,87,1,1,52,97,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.25,5.0,55.8,2,Siap Digital,0.6936,Kritis
1,0,1,1,17,1,0,2,29,15,87,2,0,59,59,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.6875,7.5,58.4,2,Siap Digital,0.4766,Perhatian
1,2,1,1,2,1,0,0,18,15,87,2,0,95,87,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),5.9375,5.0,72.8,2,Siap Digital,0.3356,Perhatian
1,2,1,1,3,1,0,0,24,15,87,2,1,52,97,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.25,5.0,55.8,2,Siap Digital,0.5936,Perhatian
1,0,1,1,17,1,1,2,29,15,87,1,0,59,59,1,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.6875,7.5,58.4,2,Siap Digital,0.5766,Perhatian
1,2,1,1,2,1,1,0,18,15,87,1,0,95,87,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),5.9375,5.0,72.8,2,Siap Digital,0.4356,Perhatian
1,2,1,1,3,1,1,0,24,15,87,1,1,52,97,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),3.25,5.0,55.8,2,Siap Digital,0.6936,Kritis
1,3,0,1,19,1,0,1,26,19,70,2,1,56,77,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),2.8,6.3333,50.6,2,Siap Digital,0.6656,Kritis
1,0,0,1,17,1,0,0,23,19,70,2,0,53,91,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),2.65,19.0,49.2,2,Siap Digital,0.5336,Perhatian
1,3,0,0,19,1,1,1,26,19,70,0,1,56,77,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),2.8,6.3333,50.6,1,Sebagian,0.8656,Kritis
1,0,0,0,17,1,1,0,23,19,70,0,0,53,91,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),2.65,19.0,49.2,1,Sebagian,0.7336,Kritis
1,3,1,1,19,1,0,1,26,19,70,0,1,56,77,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),2.8,6.3333,50.6,2,Siap Digital,0.8656,Kritis
1,0,1,1,17,1,0,0,23,19,70,0,0,53,91,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),2.65,19.0,49.2,2,Siap Digital,0.7336,Kritis
1,3,1,1,19,1,1,1,26,19,70,0,1,56,77,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),2.8,6.3333,50.6,2,Siap Digital,0.8656,Kritis
1,0,1,1,17,1,1,0,23,19,70,0,0,53,91,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),2.65,19.0,49.2,2,Siap Digital,0.7336,Kritis
1,3,0,1,19,1,0,1,26,19,70,1,1,56,77,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),2.8,6.3333,50.6,2,Siap Digital,0.7656,Kritis
1,0,0,1,17,1,0,0,23,19,70,1,0,53,91,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),2.65,19.0,49.2,2,Siap Digital,0.6336,Kritis
1,3,0,1,19,1,1,1,26,19,70,1,1,56,77,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),2.8,6.3333,50.6,2,Siap Digital,0.7656,Kritis
1,0,0,1,17,1,1,0,23,19,70,1,0,53,91,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),2.65,19.0,49.2,2,Siap Digital,0.6336,Kritis
1,3,1,1,19,1,2,1,26,19,70,1,1,56,77,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),2.8,6.3333,50.6,2,Siap Digital,0.7656,Kritis
1,0,1,1,17,1,2,0,23,19,70,1,0,53,91,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),2.65,19.0,49.2,2,Siap Digital,0.6336,Kritis
0,1,1,0,1,1,1,2,26,20,95,0,1,71,55,0,Sedang (10-20 jam),Sempurna (>90%),,Perlu Perhatian (60-75%),3.381,20.0,66.6,1,Sebagian,0.4668,Perhatian
0,1,1,0,1,1,0,2,26,20,95,0,1,71,55,0,Sedang (10-20 jam),Sempurna (>90%),,Perlu Perhatian (60-75%),3.381,20.0,66.6,1,Sebagian,0.4668,Perhatian
0,1,1,1,1,1,1,2,26,20,95,0,1,71,55,0,Sedang (10-20 jam),Sempurna (>90%),,Perlu Perhatian (60-75%),3.381,20.0,66.6,2,Siap Digital,0.4668,Perhatian
0,1,0,1,1,1,1,2,26,20,95,1,1,71,55,0,Sedang (10-20 jam),Sempurna (>90%),,Perlu Perhatian (60-75%),3.381,20.0,66.6,2,Siap Digital,0.3668,Perhatian
0,1,1,1,1,1,1,2,26,20,95,1,1,71,55,0,Sedang (10-20 jam),Sempurna (>90%),,Perlu Perhatian (60-75%),3.381,20.0,66.6,2,Siap Digital,0.3668,Perhatian
0,1,0,1,1,1,1,2,26,20,95,2,1,71,55,0,Sedang (10-20 jam),Sempurna (>90%),,Perlu Perhatian (60-75%),3.381,20.0,66.6,2,Siap Digital,0.2668,Aman
0,1,0,1,1,1,0,2,26,20,95,2,1,71,55,0,Sedang (10-20 jam),Sempurna (>90%),,Perlu Perhatian (60-75%),3.381,20.0,66.6,2,Siap Digital,0.2668,Aman
0,3,0,1,9,0,2,2,19,10,64,2,0,61,65,2,Rendah (<10 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),5.5455,3.3333,50.0,1,Sebagian,0.6962,Kritis
0,1,0,1,20,1,2,2,19,10,64,2,1,62,68,0,Rendah (<10 jam),Rendah (60-75%),,Perlu Perhatian (60-75%),5.6364,10.0,50.6,2,Siap Digital,0.5402,Perhatian
0,2,0,1,5,0,2,2,23,10,64,2,1,67,59,1,Rendah (<10 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),6.0909,5.0,52.6,1,Sebagian,0.5852,Perhatian
0,0,0,1,1,0,2,3,23,10,64,2,1,62,40,2,Rendah (<10 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),5.6364,3.3333,50.6,1,Sebagian,0.6902,Kritis
0,3,0,1,9,0,0,2,19,10,64,0,0,61,65,2,Rendah (<10 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),5.5455,3.3333,50.0,1,Sebagian,0.8962,Kritis
0,1,0,1,20,1,0,2,19,10,64,0,1,62,68,0,Rendah (<10 jam),Rendah (60-75%),,Perlu Perhatian (60-75%),5.6364,10.0,50.6,2,Siap Digital,0.7402,Kritis
0,2,0,1,5,0,0,2,23,10,64,0,1,67,59,1,Rendah (<10 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),6.0909,5.0,52.6,1,Sebagian,0.7852,Kritis
0,0,0,1,1,0,0,3,23,10,64,0,1,62,40,2,Rendah (<10 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),5.6364,3.3333,50.6,1,Sebagian,0.8902,Kritis
0,1,1,1,12,1,1,0,29,17,69,1,0,78,97,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),4.3333,5.6667,58.8,2,Siap Digital,0.645,Kritis
0,1,0,1,12,1,1,0,29,17,69,1,0,78,97,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),4.3333,5.6667,58.8,2,Siap Digital,0.645,Kritis
0,3,1,1,15,1,2,3,28,27,98,0,0,73,42,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.6071,13.5,68.4,2,Siap Digital,0.4931,Perhatian
0,3,1,1,1,1,2,1,19,27,98,0,0,90,84,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.2143,13.5,75.2,2,Siap Digital,0.3911,Perhatian
0,3,1,0,15,1,1,3,28,27,98,0,0,73,42,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.6071,13.5,68.4,1,Sebagian,0.4931,Perhatian
0,3,1,0,1,1,1,1,19,27,98,0,0,90,84,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.2143,13.5,75.2,1,Sebagian,0.3911,Perhatian
0,3,0,1,15,1,2,3,28,27,98,1,0,73,42,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.6071,13.5,68.4,2,Siap Digital,0.3931,Perhatian
0,3,0,1,1,1,2,1,19,27,98,1,0,90,84,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.2143,13.5,75.2,2,Siap Digital,0.2911,Aman
0,3,0,1,18,0,0,1,27,20,98,0,1,88,71,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),4.1905,6.6667,74.6,1,Sebagian,0.496,Perhatian
0,3,1,0,18,0,1,1,27,20,98,2,1,88,71,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),4.1905,6.6667,74.6,0,Tidak Siap,0.296,Aman
0,3,1,1,18,0,0,1,27,20,98,0,1,88,71,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),4.1905,6.6667,74.6,1,Sebagian,0.496,Perhatian
0,3,1,0,18,0,1,1,27,20,98,0,1,88,71,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),4.1905,6.6667,74.6,0,Tidak Siap,0.496,Perhatian
